rating,published_at,author_name,review_url,text
5,2026-01-31T18:02:41.376Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,
4,2026-01-19T19:03:44.468Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,Clásico limpió elegante muy buena calidad en la cocina muy bonito.
5,2026-01-02T19:32:35.921Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,Buenísimo.
5,2025-12-30T14:27:12.957Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,"Buen servicio, limpieza y todo muy rico.
Comimos el menú del día,precios asequibles."
5,2025-12-27T07:28:26.855Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,"Quieres acertar?
Ve a comer a Montes.
Calidad, atención y buena comida."
5,2025-12-16T13:52:45.146Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,Excelente  10 Limpieza. 10 en servicio. 10 en calidad
5,2025-11-22T23:34:42.554Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,Buenisimooooo
4,2025-11-06T13:53:49.646Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,"Comida elaborada con buenos productos.
Servicio rápifo, eficiente y educado."
5,2025-11-05T19:13:51.777Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,Profesionales con experiencia. Gran familia.
5,2025-11-02T12:09:57.787Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,"Un ambiente acogedor.La comida estupenda y el personal muy agradable.
Para repetir sin duda."
4,2025-10-29T21:46:17.740Z,,https://www.google.com/maps/search/?api=1&query=Restaurante%20Montes&query_place_id=ChIJG9b67LLAaQ0R5sdcnAp9I-U,
